"PROBEID","drug","logFC","adjP","direction","gene_id"
"216417_x_at","Nimodipine",0.103408172812657,0.040561627404759,"Up","HOXB9"
"216418_at","Nimodipine",0.231099975544807,1.2477655780352e-06,"Up",NA
"216419_at","Nimodipine",0.152520703303174,0.0161447244828109,"Up","CROCC"
"216420_at","Nimodipine",0.157997497856495,4.94503006005534e-05,"Up",NA
"216421_at","Nimodipine",-0.217058403920345,0.00103608030486155,"Down",NA
"216422_at","Nimodipine",0.368088266448056,1.3487115053235e-08,"Up",NA
"216424_at","Nimodipine",0.29048299020888,7.31650868189841e-07,"Up","CD4"
"216425_at","Nimodipine",0.230346640654079,6.53639621721414e-06,"Up",NA
"216426_at","Nimodipine",0.0929018841417019,0.0187352567895687,"Up",NA
"216427_at","Nimodipine",0.101379638765163,0.00984355590994877,"Up","TMEM92-AS1"
"216429_at","Nimodipine",0.212503724406462,4.54638430202448e-07,"Up",NA
"216431_at","Nimodipine",0.310635785962503,1.58608323202823e-08,"Up",NA
"216432_at","Nimodipine",0.288955476783834,7.00352935973609e-07,"Up","SLC28A2"
"216433_s_at","Nimodipine",0.173049977255733,2.54209636398701e-05,"Up","PRDM2"
"216434_at","Nimodipine",0.415661051124607,1.19199785583626e-06,"Up","TTC38"
"216435_at","Nimodipine",0.382873737752795,4.59530848951659e-09,"Up","MAP2K5"
"216436_at","Nimodipine",0.34716006072666,1.10772382805832e-09,"Up","PIK3R4"
"216437_at","Nimodipine",0.290566887826668,1.69158742945408e-09,"Up",NA
"216440_at","Nimodipine",0.303233610713895,7.56255278812761e-10,"Up",NA
"216441_at","Nimodipine",0.350579646133348,3.98295485045047e-08,"Up",NA
"216443_at","Nimodipine",0.35339420871972,1.98696410606214e-10,"Up",NA
"216444_at","Nimodipine",0.277789530428835,8.01682440998832e-09,"Up",NA
"216445_at","Nimodipine",0.146593253584485,5.47762148995019e-05,"Up","PRDM2"
"216446_at","Nimodipine",0.256119098283952,2.22946250788443e-06,"Up",NA
"216447_at","Nimodipine",0.329120842675679,1.80919468471858e-09,"Up",NA
"216448_at","Nimodipine",0.273808368671937,3.58368011987076e-07,"Up",NA
"216451_at","Nimodipine",0.137723152397649,1.8021458296055e-05,"Up","STK38"
"216453_at","Nimodipine",0.305316648582348,7.6736731046792e-09,"Up","ZNF287"
"216454_at","Nimodipine",0.336033679754875,9.98168216356761e-10,"Up","TRMT1"
"216455_at","Nimodipine",0.0940379628306503,0.0153952835183421,"Up","CHST12"
"216457_s_at","Nimodipine",-0.379927991498868,2.55246125686405e-05,"Down","SF3A1"
"216458_at","Nimodipine",0.129932501241712,0.00309193800866079,"Up","SLC66A3"
"216459_x_at","Nimodipine",0.179960255688757,0.00104867026099431,"Up","DDR1-DT"
"216460_at","Nimodipine",0.303718359867305,2.28737575768155e-07,"Up","CHST12"
"216461_at","Nimodipine",0.303404853747793,6.60893545427223e-10,"Up",NA
"216462_at","Nimodipine",0.163701709694821,0.00130299716918043,"Up",NA
"216463_at","Nimodipine",0.322347062019414,9.30050513272915e-09,"Up",NA
"216464_x_at","Nimodipine",0.452176410783851,3.07583843401409e-08,"Up","PTGDR2"
"216465_at","Nimodipine",0.27419092941143,6.14484154049929e-06,"Up",NA
"216467_s_at","Nimodipine",0.264917394495123,1.88356477142631e-08,"Up",NA
"216468_s_at","Nimodipine",0.425805532478322,3.1623386590492e-10,"Up","ZNF682"
"216469_at","Nimodipine",0.341060633371845,2.22838766936737e-09,"Up","ZNF355P"
"216470_x_at","Nimodipine",0.28257912302157,0.00545159127505006,"Up",NA
"216473_x_at","Nimodipine",0.20907306287165,0.00458520799365284,"Up","DUX4L1"
"216475_at","Nimodipine",0.45116365997171,7.03133381855977e-09,"Up",NA
"216477_at","Nimodipine",0.32944584122183,1.75093560516609e-09,"Up",NA
"216478_at","Nimodipine",0.158549121704642,9.45434012828036e-05,"Up",NA
"216479_at","Nimodipine",0.245204929327322,0.000683251504342049,"Up",NA
"216480_x_at","Nimodipine",0.139135210957147,0.000113177557881331,"Up","MLLT10"
"216481_at","Nimodipine",0.185040648268103,4.03002723152905e-05,"Up","GRIP2"
"216482_x_at","Nimodipine",0.242679134750113,8.09525213443932e-09,"Up","ZNF79"
"216484_x_at","Nimodipine",0.143277457514407,0.026600842757438,"Up",NA
"216485_s_at","Nimodipine",0.369294418480172,4.05308118825014e-08,"Up","TPSAB1"
"216486_x_at","Nimodipine",0.317498026787646,2.23042462574002e-12,"Up","ZNF79"
"216487_at","Nimodipine",0.225852710253426,1.06222068730658e-06,"Up",NA
"216489_at","Nimodipine",0.37630878378401,9.63403354735013e-10,"Up","TRPM3"
"216490_x_at","Nimodipine",-0.10646900619673,0.0175360349579376,"Down","RPLP2P1"
"216492_at","Nimodipine",0.141391665177851,0.000134211928301122,"Up","KIR3DX1"
"216493_s_at","Nimodipine",0.523060699212686,4.23892071903758e-08,"Up","IGF2BP3"
"216494_at","Nimodipine",0.268284302708271,3.29719606458449e-08,"Up",NA
"216496_s_at","Nimodipine",0.293758975486368,1.52615498884498e-08,"Up",NA
"216497_at","Nimodipine",0.213112147686572,0.000231529760413713,"Up",NA
"216498_at","Nimodipine",0.375523270189286,5.85607516790274e-10,"Up",NA
"216499_at","Nimodipine",0.234364803221365,0.000322519607656691,"Up","LOC101929073"
"216500_at","Nimodipine",0.15196874982408,0.00455684228052234,"Up",NA
"216501_at","Nimodipine",0.290450521702827,8.83620861739294e-08,"Up","VAC14"
"216502_at","Nimodipine",0.283104619788032,6.98922819603135e-09,"Up","ISG20L2"
"216505_x_at","Nimodipine",-0.521419310282197,3.54362992305328e-08,"Down",NA
"216507_at","Nimodipine",0.0820294688010185,0.0106885364027267,"Up","TAPT1"
"216508_x_at","Nimodipine",-0.222662364663427,0.00199233870172214,"Down",NA
"216509_x_at","Nimodipine",0.107876286081759,0.00388047584441556,"Up","MLLT10"
"216511_s_at","Nimodipine",0.687064032876443,4.72339823842155e-07,"Up","TCF7L2"
"216513_at","Nimodipine",0.128495407695651,0.0364463780044057,"Up","DCT"
"216514_at","Nimodipine",0.245782357597853,2.1659869251186e-07,"Up",NA
"216515_x_at","Nimodipine",-0.250132425450006,0.00438951743079159,"Down","MIR1244-1"
"216516_at","Nimodipine",0.256043571729263,1.93129615712945e-06,"Up",NA
"216517_at","Nimodipine",0.266158047926201,0.000200431997180166,"Up","IGKV1D-8"
"216518_at","Nimodipine",0.266721990671902,8.73556786195056e-07,"Up",NA
"216519_s_at","Nimodipine",0.248693948090814,2.17179769233176e-08,"Up","PLPBP"
"216520_s_at","Nimodipine",-0.15114578303446,4.7060001439084e-07,"Down","TPT1"
"216522_at","Nimodipine",0.289697161859442,4.05425870368606e-08,"Up","OR2B6"
"216525_x_at","Nimodipine",-0.521701624895523,5.50112010472642e-08,"Down","PMS2P3"
"216526_x_at","Nimodipine",0.499833020756017,9.25318955781906e-05,"Up","HLA-C"
"216529_at","Nimodipine",0.262668363101614,2.28156540173701e-06,"Up",NA
"216530_at","Nimodipine",0.135895469306461,0.00129597156794884,"Up",NA
"216531_at","Nimodipine",0.289396189816001,1.90176741337137e-10,"Up","MBTPS2"
"216532_x_at","Nimodipine",0.10805877003144,0.0229336244799513,"Up",NA
"216533_at","Nimodipine",0.346119244368245,1.80813142637957e-08,"Up","PCCA"
"216534_at","Nimodipine",0.289908203909706,1.7435027811499e-07,"Up",NA
"216535_at","Nimodipine",0.0718785619738078,7.61764891745036e-08,"Up","CADM3-AS1"
"216536_at","Nimodipine",0.174104779175111,7.73415008644335e-05,"Up","OR7E19P"
"216537_s_at","Nimodipine",0.207682970972289,2.31864605194855e-05,"Up","SIGLEC7"
"216539_at","Nimodipine",0.347671791702282,1.36615618219202e-09,"Up","ATXN3L"
"216540_at","Nimodipine",0.236551605522249,8.67118232559787e-07,"Up","YME1L1"
"216542_x_at","Nimodipine",-0.377203995108612,0.0030840506170301,"Down","IGHA1"
"216543_at","Nimodipine",0.356255477425133,1.6875269532407e-09,"Up","ATXN3L"
"216544_at","Nimodipine",0.32466241022507,4.16266962944604e-10,"Up","RBMY2FP"
"216545_at","Nimodipine",0.497209654235173,2.29649819999477e-11,"Up",NA
"216546_s_at","Nimodipine",0.287078936717409,4.12542974220936e-06,"Up","CHI3L1"
"216547_at","Nimodipine",-0.282498603739945,4.70615765055416e-06,"Down",NA
"216549_s_at","Nimodipine",0.341319939387931,8.72688523402908e-10,"Up","TBC1D22B"
"216550_x_at","Nimodipine",-0.160370845988661,0.0306978238012691,"Down","ANKRD12"
"216552_x_at","Nimodipine",0.425509965901798,3.89119508773963e-08,"Up","KIR2DS4"
"216553_x_at","Nimodipine",0.218392823264007,1.63390146263774e-05,"Up",NA
"216554_s_at","Nimodipine",-0.255883796654891,0.00292371662041516,"Down",NA
"216556_x_at","Nimodipine",0.24511749309626,1.88570403771154e-09,"Up",NA
"216557_x_at","Nimodipine",-0.664432658939321,0.000568788999509228,"Down","IGHA1"
"216558_x_at","Nimodipine",0.390695235817939,1.58145426139686e-09,"Up","IGHA1"
"216559_x_at","Nimodipine",-0.195863401617946,0.0031190658125874,"Down",NA
"216561_x_at","Nimodipine",0.358214081315589,4.17663278671651e-09,"Up",NA
"216562_at","Nimodipine",0.241480744995089,2.42462568919146e-07,"Up",NA
"216564_at","Nimodipine",0.320278002187188,3.77563419790194e-09,"Up",NA
"216565_x_at","Nimodipine",-0.330710497705683,0.000598463410318102,"Down",NA
"216566_at","Nimodipine",0.279335454461697,2.21180544945511e-09,"Up",NA
"216567_at","Nimodipine",0.387996815860665,2.07885901773606e-09,"Up",NA
"216568_x_at","Nimodipine",0.249508590959576,0.000349234175344161,"Up",NA
"216569_at","Nimodipine",0.212759552342512,1.09500383189482e-05,"Up",NA
"216570_x_at","Nimodipine",-0.430530180322039,1.18812502151488e-05,"Down",NA
"216571_at","Nimodipine",0.171487860830708,0.000434205396139123,"Up",NA
"216572_at","Nimodipine",0.189101325733835,5.22628752061292e-05,"Up","FOXL1"
"216573_at","Nimodipine",0.174932253050196,9.36552851356202e-06,"Up","IGLV1-50"
"216574_s_at","Nimodipine",0.38475428494643,6.67276135598374e-09,"Up","RPE"
"216575_at","Nimodipine",0.180915355882174,0.000469099555536065,"Up",NA
"216577_at","Nimodipine",0.253972536952301,1.82891330907357e-06,"Up",NA
"216578_at","Nimodipine",0.21168053763931,6.56119543580094e-07,"Up",NA
"216579_at","Nimodipine",0.390323727615977,2.29719298766141e-08,"Up","GJB4"
"216580_at","Nimodipine",0.352438240061814,3.82007095160715e-09,"Up",NA
"216581_at","Nimodipine",0.427645909209871,1.36319418323558e-09,"Up",NA
"216582_at","Nimodipine",0.282531297673381,6.22513417222899e-07,"Up","POM121L2"
"216583_x_at","Nimodipine",-0.1704484795528,0.00285218965425235,"Down",NA
"216584_at","Nimodipine",0.313802012896613,1.04941601626188e-07,"Up",NA
"216585_at","Nimodipine",0.154848886821474,4.95829528112857e-05,"Up","H2AC10P"
"216586_at","Nimodipine",0.110166022308819,0.000549166363678772,"Up",NA
"216587_s_at","Nimodipine",0.294297951248644,4.2397037389088e-08,"Up","FZD8"
"216588_at","Nimodipine",0.302901155786378,6.30162936186429e-08,"Up",NA
"216589_at","Nimodipine",0.304983801468211,6.46728107468443e-08,"Up",NA
"216590_at","Nimodipine",0.395975918924878,3.9188401193416e-10,"Up","GNAT3"
"216591_s_at","Nimodipine",0.325829423743991,0.0126161065582433,"Up","SDHC"
"216592_at","Nimodipine",0.371761271672713,1.14050739152236e-09,"Up","MAGEC3"
"216593_s_at","Nimodipine",-0.302687570143387,0.00282025048016326,"Down","PIGC"
"216595_at","Nimodipine",0.236702410417063,7.35493956499203e-05,"Up","FAM186A"
"216596_at","Nimodipine",0.159246085571908,0.000440995090798192,"Up","LINC02249"
"216597_at","Nimodipine",0.284943995291863,4.11401101563796e-07,"Up",NA
"216599_x_at","Nimodipine",0.32467319736329,1.34185536808114e-08,"Up","SLC22A6"
"216600_x_at","Nimodipine",0.160836653246905,0.00603157110235628,"Up","ALDOB"
"216601_at","Nimodipine",0.109070859869172,0.0103904767469702,"Up","AOC4P"
"216602_s_at","Nimodipine",0.54874475953292,1.29620287976702e-08,"Up","FARSA"
"216605_s_at","Nimodipine",0.333772997557676,3.91615141596355e-06,"Up","CEACAM21"
"216607_s_at","Nimodipine",-0.591035042140507,1.96532855450502e-05,"Down","CYP51A1"
"216608_at","Nimodipine",0.413559288538102,7.35091122348667e-08,"Up","DKFZP434A062"
"216609_at","Nimodipine",-0.476873009362506,0.00028522441652234,"Down","TXN"
"216610_at","Nimodipine",0.384939733889138,2.04975601120823e-08,"Up","SLC6A2"
"216612_x_at","Nimodipine",0.38104352856991,8.98690982793756e-10,"Up",NA
"216613_at","Nimodipine",0.292291022078762,4.50122164648288e-08,"Up",NA
"216616_at","Nimodipine",0.285386504362988,2.15693033765157e-09,"Up",NA
"216617_s_at","Nimodipine",0.475913814575666,5.5156930567667e-09,"Up","MAG"
"216618_at","Nimodipine",0.219138821307718,8.04003846879782e-07,"Up",NA
"216619_at","Nimodipine",0.427330649880967,4.42865050768247e-11,"Up","LOC101927446"
"216620_s_at","Nimodipine",-0.723659988791489,4.07038111730841e-09,"Down","ARHGEF10"
"216621_at","Nimodipine",-0.23225102485407,0.000969887907234291,"Down",NA
"216622_at","Nimodipine",0.352913759843525,8.76096516826996e-09,"Up","LAMB4"
"216624_s_at","Nimodipine",0.413127391373974,6.39086674526717e-11,"Up","KMT2A"
"216625_at","Nimodipine",0.279309066921165,7.22969087444407e-06,"Up",NA
"216627_s_at","Nimodipine",0.388007525675846,3.60735147734313e-06,"Up","B4GALT1"
"216628_at","Nimodipine",0.203364638033191,0.000542975640075087,"Up",NA
"216629_at","Nimodipine",0.382465307622625,4.15195394154295e-08,"Up","SRRM2"
"216630_at","Nimodipine",0.212294642717934,0.000119283499561251,"Up",NA
"216631_s_at","Nimodipine",0.397536991972857,3.61667833251099e-10,"Up",NA
"216632_at","Nimodipine",0.284349391844165,1.609009938912e-08,"Up","NAV3"
"216633_s_at","Nimodipine",0.207588297270944,2.9945200126368e-06,"Up","PLCH1"
"216634_at","Nimodipine",0.372103553023036,3.47474402795771e-09,"Up","PLCH1"
"216635_at","Nimodipine",0.337876492232818,1.55616083063093e-07,"Up",NA
"216636_at","Nimodipine",0.320449657454066,1.21148230609637e-06,"Up",NA
"216638_s_at","Nimodipine",0.334813260565507,2.27797435466121e-08,"Up","PRLR"
"216639_at","Nimodipine",0.234344064750045,3.02740603476547e-07,"Up","SRPX2"
"216640_s_at","Nimodipine",0.262304768414476,0.0151001092219465,"Up","PDIA6"
"216641_s_at","Nimodipine",0.330491063335675,0.000263803724631601,"Up","LAD1"
"216642_at","Nimodipine",0.268307040873548,8.68243416981042e-08,"Up",NA
"216643_at","Nimodipine",0.229035445681381,1.03615443237525e-07,"Up",NA
"216644_at","Nimodipine",0.386046352171969,2.06355142434673e-07,"Up",NA
"216645_at","Nimodipine",0.289869362519867,3.40936730501546e-05,"Up",NA
"216646_at","Nimodipine",0.152386019475659,0.000205274464043979,"Up","DSCC1"
"216647_at","Nimodipine",0.19631973870818,7.97114016210456e-06,"Up","TCF3"
"216648_s_at","Nimodipine",0.175258949030989,8.19651397563532e-05,"Up","RREB1"
"216649_at","Nimodipine",0.360621989282023,4.57423273877929e-10,"Up","RREB1"
"216651_s_at","Nimodipine",0.417280939106094,1.07583670298092e-09,"Up","GAD2"
"216653_at","Nimodipine",0.349577643268656,3.9152656198863e-09,"Up","DR1"
"216654_at","Nimodipine",0.309963196938617,6.52409023926671e-08,"Up","TNXB"
"216655_s_at","Nimodipine",0.154538916068212,0.000267831643772137,"Up",NA
"216656_at","Nimodipine",0.243228183792462,2.42658636040892e-08,"Up",NA
"216657_at","Nimodipine",0.303136323295706,1.48114815893945e-07,"Up","ATXN3"
"216658_at","Nimodipine",0.280825791106883,2.18414099355676e-06,"Up",NA
"216659_at","Nimodipine",0.338074011681308,5.00968646966494e-09,"Up","DHFRP3"
"216660_at","Nimodipine",0.291143014021502,1.05593444628207e-08,"Up","MYO7B"
"216662_at","Nimodipine",0.358049586297673,5.94419893473292e-08,"Up","MYO7B"
"216663_s_at","Nimodipine",0.352799223389895,1.28878896619519e-08,"Up","ZMYND10"
"216664_at","Nimodipine",0.151487021278719,1.89380223910908e-05,"Up","LOC101929148"
"216665_s_at","Nimodipine",0.343657536473035,1.36950756526628e-08,"Up","LOC101929148"
"216666_at","Nimodipine",0.405938668053112,4.3240855333643e-11,"Up","MGAM2"
"216667_at","Nimodipine",0.366843027375941,0.000369643930851496,"Up","RNASE2CP"
"216669_at","Nimodipine",0.289599577905952,6.16717558210157e-08,"Up","PDSS2"
"216670_at","Nimodipine",0.479482736140774,3.73452028666528e-10,"Up","KLK13"
"216672_s_at","Nimodipine",0.220377700701883,1.39630925622959e-06,"Up","MYT1L"
"216673_at","Nimodipine",0.127681759163224,0.000264199003022105,"Up","TTTY1"
"216674_at","Nimodipine",0.406164112846528,1.34577182487427e-10,"Up","HES2"
"216675_at","Nimodipine",0.435063790629858,5.05022482339445e-07,"Up",NA
"216676_x_at","Nimodipine",0.0421953474365747,9.29125015260931e-07,"Up","KIR3DL3"
"216677_at","Nimodipine",0.174921439700563,0.000407078408389233,"Up","ZNF154"
"216679_at","Nimodipine",0.185834677065662,6.3302410624284e-05,"Up","DDR1-DT"
"216681_at","Nimodipine",0.318881622468757,1.21971951892286e-10,"Up","ENOX2"
"216683_at","Nimodipine",0.207569865460522,0.000230437668022793,"Up",NA
"216684_s_at","Nimodipine",0.346885344073211,9.90644950154113e-08,"Up","SS18"
"216685_s_at","Nimodipine",0.653611809210941,2.51501131581541e-09,"Up","MTAP"
"216686_at","Nimodipine",0.333290578996669,1.9554678031944e-09,"Up","ANKRD36BP2"
"216687_x_at","Nimodipine",0.238430023841866,0.00698820408302234,"Up","UGT2B15"
"216688_at","Nimodipine",0.216406915604856,6.62152549755726e-06,"Up",NA
"216689_x_at","Nimodipine",0.356123743842355,8.56524457530928e-06,"Up","ARHGAP1"
"216690_at","Nimodipine",0.156046296212061,7.1723368467708e-06,"Up","OR7C1"
"216691_at","Nimodipine",0.274082393700532,1.53064585041863e-07,"Up",NA
"216692_at","Nimodipine",0.183754355285107,1.86552693234754e-05,"Up",NA
"216694_at","Nimodipine",0.0921824535789605,0.0150441295874821,"Up",NA
"216695_s_at","Nimodipine",0.32066094480404,4.14972437509651e-09,"Up","TNKS"
"216696_s_at","Nimodipine",0.293008778265817,0.00024399480677785,"Up","PRODH2"
"216697_at","Nimodipine",0.112036431815126,0.0107280187141931,"Up","TRIO"
"216698_x_at","Nimodipine",-0.156540765078322,0.00114106293060802,"Down","OR7E12P"
"216699_s_at","Nimodipine",0.670540873571518,9.83393662466749e-08,"Up","KLK1"
"216700_at","Nimodipine",0.227520683347406,8.99533033015321e-06,"Up","TRIO"
"216701_at","Nimodipine",0.168889383136642,0.000110172142563032,"Up","KPLCE"
"216703_at","Nimodipine",0.304430374610256,3.6490463554134e-09,"Up",NA
"216704_at","Nimodipine",0.301540705567031,1.37897092574312e-06,"Up",NA
"216705_s_at","Nimodipine",0.91726507149977,2.59568602335913e-14,"Up","ADA"
"216707_at","Nimodipine",0.287116109207636,1.94087180971421e-05,"Up",NA
"216708_x_at","Nimodipine",0.329216239425537,1.37379957476847e-10,"Up",NA
"216709_at","Nimodipine",0.332233135236261,1.06498159950917e-08,"Up",NA
"216710_x_at","Nimodipine",0.220977073152113,0.000220450041563844,"Up","ZNF287"
"216712_at","Nimodipine",0.349541305118173,2.56346866863087e-09,"Up","TMEM132A"
"216713_at","Nimodipine",-0.2505338522866,1.77681625297566e-05,"Down","KRIT1"
"216714_at","Nimodipine",0.104946082409914,0.0161147047151553,"Up","CCL13"
"216715_at","Nimodipine",0.370875218581693,1.4381251672721e-07,"Up",NA
"216716_at","Nimodipine",0.202768920063975,4.30624897318798e-06,"Up","ABO"
"216717_at","Nimodipine",0.249147417647215,3.0624693969579e-07,"Up","SUPT20H"
"216718_at","Nimodipine",0.16072568669432,2.21069220366772e-05,"Up","LINC00302"
"216719_s_at","Nimodipine",0.26368723887224,3.5677636026693e-08,"Up","RAB11FIP4"
"216720_at","Nimodipine",0.215448682320946,4.94158406046265e-07,"Up","RAB11FIP4"
"216721_at","Nimodipine",0.253868172971114,5.62427690628287e-08,"Up","TMEM132A"
"216722_at","Nimodipine",0.403895052583591,9.10940035229169e-11,"Up","VENTXP1"
"216723_at","Nimodipine",0.188122352580779,5.49561856105537e-06,"Up",NA
"216724_at","Nimodipine",0.178557812741058,0.000492137474056488,"Up","DCLK2"
"216725_at","Nimodipine",0.2393280442046,7.68860937922563e-08,"Up","DCLK2"
"216726_at","Nimodipine",0.283302243831858,8.9706940326609e-08,"Up","VENTXP1"
"216727_at","Nimodipine",0.182948128596868,5.5854456603498e-05,"Up","STK38"
"216728_at","Nimodipine",0.301057431473211,2.22272032013713e-07,"Up",NA
"216730_at","Nimodipine",0.129076438217469,0.00525465305279671,"Up",NA
"216731_s_at","Nimodipine",0.265491016516068,3.28877448494448e-07,"Up",NA
"216732_at","Nimodipine",0.302670570001952,7.70433280264394e-07,"Up",NA
"216733_s_at","Nimodipine",0.508793106983656,0.00379787474074383,"Up","GATM"
"216734_s_at","Nimodipine",0.373813114506643,1.10234035588511e-06,"Up","CXCR5"
"216735_x_at","Nimodipine",0.391419546076852,5.30478687180364e-09,"Up",NA
"216736_at","Nimodipine",0.273485836447131,7.3354100564114e-07,"Up","TM6SF2"
"216737_at","Nimodipine",0.251789836174368,7.14652574772452e-05,"Up",NA
"216739_at","Nimodipine",0.200858682929187,5.60310499714384e-05,"Up",NA
"216740_at","Nimodipine",0.348978975765932,1.30491545432154e-09,"Up","LOC105375061"
"216742_at","Nimodipine",0.403024456951129,3.1623386590492e-10,"Up",NA
"216743_at","Nimodipine",0.0656185919182668,0.00675013791204085,"Up",NA
"216745_x_at","Nimodipine",-0.232402260304585,0.000504336190631907,"Down",NA
"216746_at","Nimodipine",0.277277001011918,7.17888951249722e-08,"Up",NA
"216748_at","Nimodipine",0.286947699480316,4.27667060479729e-08,"Up","PYHIN1"
"216749_at","Nimodipine",0.216508520638382,4.13301197964408e-06,"Up",NA
"216750_at","Nimodipine",0.214527576002175,0.000139953636936492,"Up","APBB2"
"216752_at","Nimodipine",0.257929075083067,2.95853066142786e-07,"Up","PIK3R4"
"216753_at","Nimodipine",0.180894492795381,2.63492525042215e-05,"Up",NA
"216754_at","Nimodipine",0.191512429487091,1.69858739241323e-06,"Up",NA
"216758_at","Nimodipine",0.359340540495674,1.51577003494569e-08,"Up",NA
"216759_at","Nimodipine",0.107009746689534,0.000629777465546455,"Up","PLAAT2"
"216760_at","Nimodipine",0.256588984321674,2.4116806527588e-07,"Up","PLAAT2"
"216761_at","Nimodipine",0.184640174135052,0.000311627934238883,"Up",NA
"216762_at","Nimodipine",0.139108477583129,0.000357352393780264,"Up",NA
"216763_at","Nimodipine",0.290291691331255,1.00973500617414e-09,"Up",NA
"216764_at","Nimodipine",0.259582942998295,4.0300098064238e-08,"Up",NA
"216767_at","Nimodipine",0.308624593861745,6.71744305740416e-08,"Up",NA
"216770_at","Nimodipine",0.374546555610817,3.33200479881645e-10,"Up",NA
"216771_at","Nimodipine",0.270961363053473,5.47165489856369e-08,"Up",NA
"216772_at","Nimodipine",0.344247520592815,2.14039036221914e-09,"Up",NA
"216773_at","Nimodipine",0.298092689485187,2.72535162481158e-08,"Up",NA
"216774_at","Nimodipine",0.331109430211179,3.34849434434912e-08,"Up",NA
"216775_at","Nimodipine",0.321699800311202,9.28694816730942e-07,"Up","USP53"
"216776_at","Nimodipine",0.127241963381166,0.00152932977247854,"Up",NA
"216777_at","Nimodipine",0.264151816743306,2.27756826937903e-09,"Up",NA
"216778_s_at","Nimodipine",0.230195293767702,8.51707993886871e-06,"Up","CYLC1"
"216779_at","Nimodipine",0.220777097414201,2.78306428801483e-07,"Up","CYLC1"
"216780_at","Nimodipine",0.327566382376444,2.75717859296705e-10,"Up","ZNF443"
"216781_at","Nimodipine",0.336731701234916,2.97693293959495e-09,"Up","CFAP74"
"216783_at","Nimodipine",0.139257019924442,0.00563228100347237,"Up",NA
"216784_at","Nimodipine",0.0885512366051719,0.0492540075887796,"Up",NA
"216785_at","Nimodipine",0.188213719997947,2.65271990875532e-05,"Up",NA
"216786_at","Nimodipine",0.229742956163125,2.7427098449385e-06,"Up","FAM224A"
"216787_at","Nimodipine",0.272213352714713,1.26458434830914e-08,"Up",NA
"216788_at","Nimodipine",0.154571538780886,4.0068477008275e-05,"Up","ZNF443"
"216789_at","Nimodipine",0.0889294994069611,0.0373699438389426,"Up","TMEM92-AS1"
"216790_at","Nimodipine",0.216979957371645,8.11641750149592e-06,"Up",NA
"216792_at","Nimodipine",0.19955350979534,1.50456168920939e-08,"Up",NA
"216793_x_at","Nimodipine",0.431597079430646,1.77728415826115e-10,"Up","LOC100289518"
"216794_at","Nimodipine",0.311258750759884,3.92230553162306e-06,"Up","LOC100289518"
"216795_at","Nimodipine",0.373103900540428,3.22944570780126e-09,"Up",NA
"216796_s_at","Nimodipine",0.458256443432256,1.28438088201922e-08,"Up",NA
"216797_at","Nimodipine",0.516530757535785,1.30702434619693e-10,"Up",NA
"216798_at","Nimodipine",0.24022542830877,8.43289489406476e-09,"Up","RNH1"
"216800_at","Nimodipine",0.173629330792962,6.00890039633089e-05,"Up",NA
"216801_at","Nimodipine",0.358787216839203,3.29874229277791e-09,"Up","CROCC"
"216802_at","Nimodipine",0.354393166551368,2.99259904128505e-10,"Up",NA
"216803_at","Nimodipine",0.381906208828812,7.08288603474705e-08,"Up","PDLIM5"
"216805_at","Nimodipine",0.341715689972018,5.91768357120217e-07,"Up",NA
"216807_at","Nimodipine",0.139021359006533,0.000240771722547184,"Up","CFAP74"
"216808_at","Nimodipine",0.397067115990897,2.88420088053624e-09,"Up","MIR622"
"216809_at","Nimodipine",0.126086653527424,0.000409444510808285,"Up","CYLC1"
"216810_at","Nimodipine",0.340357849280012,4.92730552579461e-09,"Up","KRTAP4-7"
"216812_at","Nimodipine",0.448772369426207,3.19245165169786e-10,"Up",NA
"216814_at","Nimodipine",0.392790861658611,1.47506894488211e-10,"Up",NA
"216815_at","Nimodipine",0.396401942598464,5.49104176189626e-10,"Up",NA
"216817_s_at","Nimodipine",0.287070607546958,1.13344233336031e-06,"Up","OR2H1"
"216818_s_at","Nimodipine",0.18825860148181,9.20602371718446e-06,"Up","OR2J2"
"216819_at","Nimodipine",0.375760649099965,1.16024901880912e-10,"Up",NA
"216820_at","Nimodipine",0.313183298924892,2.29097942426765e-07,"Up",NA
"216821_at","Nimodipine",0.178126488810172,0.00119791819717282,"Up",NA
"216823_at","Nimodipine",0.316255576180436,5.66709605958968e-06,"Up",NA
"216824_at","Nimodipine",0.220022498597525,4.96767029485527e-06,"Up",NA
"216825_s_at","Nimodipine",0.17750573615875,0.000145016257563236,"Up","MPL"
"216826_at","Nimodipine",0.29990256299461,1.03101923038145e-07,"Up",NA
"216827_at","Nimodipine",0.181388418758593,1.13284420191913e-07,"Up",NA
"216828_at","Nimodipine",0.29371552040203,1.69958384667976e-07,"Up","MLLT10P1"
"216830_at","Nimodipine",0.310245424474325,3.58452376957607e-07,"Up","HERC2"
"216831_s_at","Nimodipine",0.464802168419209,5.68142104823016e-08,"Up","RUNX1T1"
"216832_at","Nimodipine",0.250524821600825,1.41687014189734e-06,"Up","RUNX1T1"
"216836_s_at","Nimodipine",-0.680356549432571,1.51987266119471e-06,"Down","ERBB2"
"216837_at","Nimodipine",0.207216796507098,2.13087875250915e-06,"Up","EPHA5"
"216838_at","Nimodipine",0.250849539715673,3.493847855381e-05,"Up","LINC01278"
