"PROBEID","drug","logFC","adjP","direction","gene_id"
"212265_at","mebendazole",-0.265452503254287,0.00559235164278282,"Down","QKI"
"212266_s_at","mebendazole",-0.21266352450024,0.0149102096692412,"Down","SRSF5"
"212272_at","mebendazole",-0.196353720557552,0.00301383810717607,"Down","LPIN1"
"212274_at","mebendazole",-0.279358249839978,0.0147742864930318,"Down","LPIN1"
"212279_at","mebendazole",-0.2099450451138,0.0381342947196123,"Down","TMEM97"
"212281_s_at","mebendazole",-0.22509805425196,0.0129427771116757,"Down","TMEM97"
"212282_at","mebendazole",-0.204988840912309,0.0143008003955399,"Down","TMEM97"
"212285_s_at","mebendazole",-0.214008829549231,0.0231348238480189,"Down","AGRN"
"212295_s_at","mebendazole",0.448343276843635,7.00561753310513e-05,"Up","SLC7A1"
"212297_at","mebendazole",0.301907837861126,0.00707757214932747,"Up","ATP13A3"
"212299_at","mebendazole",-0.247693350699787,0.000898963806637415,"Down","NEK9"
"212302_at","mebendazole",-0.248375886527715,0.000219346645492701,"Down","RTF1"
"212305_s_at","mebendazole",-0.219782160577124,0.00187444351119561,"Down","MIA3"
"212312_at","mebendazole",0.388218368463731,1.2505475536898e-05,"Up","BCL2L1"
"212318_at","mebendazole",-0.152412326753468,0.0229798039423631,"Down","TNPO3"
"212323_s_at","mebendazole",-0.227357499322985,1.70817112820917e-05,"Down","VPS13D"
"212329_at","mebendazole",-0.111853626037064,0.0492936451796854,"Down","SCAP"
"212330_at","mebendazole",-0.275962272376876,0.0488524007416159,"Down","TFDP1"
"212337_at","mebendazole",-0.305956362615247,0.00110486694674982,"Down","TUG1"
"212342_at","mebendazole",-0.143114507017873,0.0263779516308567,"Down","YIPF6"
"212344_at","mebendazole",-0.248177146282881,0.0467250300161407,"Down","SULF1"
"212346_s_at","mebendazole",-0.115284263554142,0.0146027769136973,"Down","MXD4"
"212348_s_at","mebendazole",-0.151159785017049,0.0148938782588882,"Down","KDM1A"
"212350_at","mebendazole",0.172929748696747,0.0347210319446016,"Up","TBC1D1"
"212354_at","mebendazole",-0.419161309454203,0.00946371699724956,"Down","SULF1"
"212356_at","mebendazole",0.170706893617905,0.0130822948838844,"Up","KHNYN"
"212357_at","mebendazole",-0.183098592109393,0.0115264556133941,"Down","FAM168A"
"212367_at","mebendazole",0.147144538422125,0.0324292117468323,"Up","FEM1B"
"212372_at","mebendazole",-0.409562553514937,0.00205157771766277,"Down","MYH10"
"212376_s_at","mebendazole",-0.236762474950455,5.08067674660823e-11,"Down","EP400"
"212380_at","mebendazole",-0.25060602927781,1.61898624557571e-05,"Down","CMTR1"
"212382_at","mebendazole",-0.595962507631802,5.68021885294333e-06,"Down","TCF4"
"212384_at","mebendazole",-0.163256025608082,0.0298917130086569,"Down","DDX39B"
"212385_at","mebendazole",-0.53630229260269,2.16836479619257e-07,"Down","TCF4"
"212386_at","mebendazole",-0.757757485821157,2.02295067949629e-06,"Down","TCF4"
"212387_at","mebendazole",-0.613752724638105,2.16486021073395e-07,"Down","TCF4"
"212392_s_at","mebendazole",-0.157555305064378,0.0443680861041885,"Down","PDE4DIP"
"212398_at","mebendazole",-0.238383404122404,0.0151695402987732,"Down","RDX"
"212401_s_at","mebendazole",-0.267389288049767,0.000748148382747838,"Down","CDK11B"
"212402_at","mebendazole",-0.407355475310504,1.12890250040047e-06,"Down","ZC3H13"
"212403_at","mebendazole",-0.241236046280112,0.0236233579413784,"Down","UBE3B"
"212406_s_at","mebendazole",-0.306495049991384,0.000149188904011639,"Down","PCMTD2"
"212410_at","mebendazole",-0.216887297626448,0.0183577961929033,"Down","MICU2"
"212411_at","mebendazole",0.202708984224018,0.00615561092347089,"Up","IMP4"
"212419_at","mebendazole",-0.228798435272776,0.0344153132716747,"Down","ZCCHC24"
"212421_at","mebendazole",0.202557829983136,0.00165743805845116,"Up","KIAA0930"
"212423_at","mebendazole",-0.279673688422433,0.00923632854853355,"Down","ZCCHC24"
"212429_s_at","mebendazole",-0.147897229894201,0.0188384003416932,"Down","GTF3C2"
"212434_at","mebendazole",0.188502613830795,0.0216810947166745,"Up","GRPEL1"
"212436_at","mebendazole",-0.170289943238469,0.000414573021387439,"Down","TRIM33"
"212437_at","mebendazole",0.146060628808208,0.0116334786233041,"Up","CENPB"
"212441_at","mebendazole",-0.377576109003989,0.00061395762735118,"Down","KIAA0232"
"212442_s_at","mebendazole",0.247290338315033,0.0156250711157667,"Up","CERS6"
"212448_at","mebendazole",0.257058945680338,0.01035944689028,"Up","NEDD4L"
"212452_x_at","mebendazole",-0.163028056906166,0.00952911514864415,"Down","KAT6B"
"212454_x_at","mebendazole",-0.256492270745886,0.030711582195035,"Down","HNRNPDL"
"212455_at","mebendazole",-0.370342765566723,6.28396877067659e-09,"Down","YTHDC1"
"212458_at","mebendazole",0.305575482303758,0.00128638913622271,"Up","SPRED2"
"212462_at","mebendazole",-0.216641222996345,0.0218983977504985,"Down","KAT6B"
"212465_at","mebendazole",0.203797531873546,0.00022381955583467,"Up","SETD3"
"212469_at","mebendazole",-0.224369857742279,8.26034771325837e-05,"Down","NIPBL"
"212471_at","mebendazole",-0.125518990948005,0.00727574238578355,"Down","AVL9"
"212472_at","mebendazole",0.568133488456899,2.46187389027474e-08,"Up","MICAL2"
"212473_s_at","mebendazole",0.8938497292018,5.65317149940317e-11,"Up","MICAL2"
"212475_at","mebendazole",-0.202333727404633,0.00768799385132055,"Down","AVL9"
"212479_s_at","mebendazole",-0.194577051970113,0.00649208508761987,"Down","RMND5A"
"212481_s_at","mebendazole",0.382752143174768,0.00156386436830659,"Up","TPM4"
"212483_at","mebendazole",-0.202010156959711,0.00233926979993284,"Down","NIPBL"
"212487_at","mebendazole",-0.21640428013331,0.00283421063988684,"Down","GPATCH8"
"212493_s_at","mebendazole",-0.15932324244667,0.0414739856472532,"Down","SETD2"
"212501_at","mebendazole",0.566440042651928,8.62091184816651e-07,"Up","CEBPB"
"212505_s_at","mebendazole",-0.129564581127907,0.0417693440190522,"Down","MAU2"
"212507_at","mebendazole",-0.210240789599207,0.012614337694926,"Down","TMEM131"
"212516_at","mebendazole",-0.124488112075173,0.0338809844897154,"Down","ARAP1"
"212520_s_at","mebendazole",-0.284747143605596,0.00995989563630375,"Down","SMARCA4"
"212523_s_at","mebendazole",-0.114198373487488,0.0352241238147719,"Down","SPIDR"
"212531_at","mebendazole",-0.654713710240771,0.00121230889428756,"Down","LCN2"
"212532_s_at","mebendazole",0.107036079176873,0.0496190919472822,"Up","LSM12"
"212533_at","mebendazole",0.517127051000751,1.20709712760852e-07,"Up","WEE1"
"212542_s_at","mebendazole",-0.327849976435272,0.00483291503330963,"Down","PHIP"
"212546_s_at","mebendazole",-0.28703135320628,0.000416374261137448,"Down","FRYL"
"212548_s_at","mebendazole",-0.214471106165143,0.00270030877602249,"Down","FRYL"
"212549_at","mebendazole",0.193463066007398,0.0195341301661257,"Up","STAT5B"
"212551_at","mebendazole",0.302379843771157,0.00343651416942617,"Up","CAP2"
"212552_at","mebendazole",0.241970867879036,0.032266064621795,"Up","HPCAL1"
"212554_at","mebendazole",0.219007292610384,0.0114614263609889,"Up","CAP2"
"212556_at","mebendazole",-0.173967209876107,0.0304901623109487,"Down","SCRIB"
"212557_at","mebendazole",-0.198804067681471,0.0198005791834625,"Down","ZNF451"
"212561_at","mebendazole",0.193773605988195,0.0403257020519253,"Up","DENND5A"
"212563_at","mebendazole",0.207138759570527,0.00403519944081341,"Up","BOP1"
"212565_at","mebendazole",0.233294409973965,0.00842604106299106,"Up","STK38L"
"212568_s_at","mebendazole",-0.194342569986399,0.0118104036664572,"Down","DLAT"
"212574_x_at","mebendazole",0.310023847867096,0.0107636915275394,"Up","TMEM259"
"212584_at","mebendazole",-0.190491793927486,0.00961686955089138,"Down","AQR"
"212589_at","mebendazole",0.483745815456554,2.28129042171685e-05,"Up","RRAS2"
"212590_at","mebendazole",0.440691163896035,0.000431186027504542,"Up","RRAS2"
"212596_s_at","mebendazole",-0.169763099304213,0.0236967645150858,"Down","HMGXB4"
"212598_at","mebendazole",-0.191418620944066,5.08220600995561e-05,"Down","WDFY3"
"212600_s_at","mebendazole",-0.28122548338852,0.000517055499376691,"Down","UQCRC2"
"212602_at","mebendazole",-0.51173946373509,5.58779726848231e-11,"Down","WDFY3"
"212603_at","mebendazole",-0.200133755893106,0.00399091854164806,"Down","MRPS31"
"212606_at","mebendazole",-0.323926335811618,4.90856296306034e-06,"Down","WDFY3"
"212611_at","mebendazole",-0.309526638968045,0.000808193300815529,"Down","DTX4"
"212612_at","mebendazole",-0.218865466824739,0.00635236580013976,"Down","RCOR1"
"212614_at","mebendazole",0.91736125480065,1.89850644363807e-13,"Up","ARID5B"
"212616_at","mebendazole",-0.201419033153719,0.0355185694736207,"Down","CHD9"
"212618_at","mebendazole",-0.146467956877239,0.00052608483727717,"Down","ZNF609"
"212620_at","mebendazole",-0.150012613638462,0.0143522987188233,"Down","ZNF609"
"212625_at","mebendazole",0.110384452556654,0.035338140672137,"Up","STX10"
"212628_at","mebendazole",-0.187229593160305,0.00488559358469336,"Down","PKN2"
"212633_at","mebendazole",-0.229333775526533,0.00627963089053359,"Down","UFL1"
"212634_at","mebendazole",-0.341873873416709,2.21305992604827e-05,"Down","UFL1"
"212638_s_at","mebendazole",0.259669550916124,0.00300879169877893,"Up","WWP1"
"212641_at","mebendazole",0.221389621264109,0.00415770507403739,"Up","HIVEP2"
"212643_at","mebendazole",-0.227782057724738,0.00688863304626454,"Down","MAPK1IP1L"
"212648_at","mebendazole",-0.346692995436305,2.60650264313728e-05,"Down","DHX29"
"212649_at","mebendazole",-0.188242782961385,0.000365812605991343,"Down","DHX29"
"212650_at","mebendazole",-0.269157134889031,0.00249224166675056,"Down","EHBP1"
"212653_s_at","mebendazole",-0.325051131614742,0.000671142608783383,"Down","EHBP1"
"212658_at","mebendazole",0.201269652606814,0.0221189831339731,"Up","LHFPL2"
"212662_at","mebendazole",0.12168480817403,0.0426245685415353,"Up","PVR"
"212665_at","mebendazole",-0.21890645285054,0.0203929537312313,"Down","TIPARP"
"212672_at","mebendazole",-0.184586457081882,0.00427630765050131,"Down","ATM"
"212676_at","mebendazole",-0.296808770964377,2.1357053182499e-06,"Down","NF1"
"212678_at","mebendazole",-0.169523759062765,0.0128996202148999,"Down","NF1"
"212690_at","mebendazole",-0.244200515600574,0.0150514598408136,"Down","DDHD2"
"212692_s_at","mebendazole",-0.258859786901919,0.0308675252407136,"Down","LRBA"
"212693_at","mebendazole",-0.211597281378094,0.0141549809867534,"Down","MDN1"
"212694_s_at","mebendazole",-0.527446881416254,1.62843485617967e-11,"Down","PCCB"
"212704_at","mebendazole",-0.133470179370438,0.0314587253440386,"Down","TUT4"
"212708_at","mebendazole",-0.399903939217925,1.47797237923292e-05,"Down","MSL1"
"212711_at","mebendazole",-0.123738592047846,0.0158702022919759,"Down","CAMSAP1"
"212712_at","mebendazole",-0.138178564874937,0.029556357584095,"Down","CAMSAP1"
"212714_at","mebendazole",0.304097666707185,4.51320490724058e-06,"Up","LARP4"
"212721_at","mebendazole",-0.210462983457761,0.00261501863130392,"Down","SREK1"
"212722_s_at","mebendazole",0.218727584873029,0.000378401956973408,"Up","JMJD6"
"212723_at","mebendazole",0.258501009628996,0.0071132171953102,"Up","JMJD6"
"212724_at","mebendazole",0.557115496328733,0.000112580896772888,"Up","RND3"
"212725_s_at","mebendazole",-0.289278960597743,0.000922567005633915,"Down","TUG1"
"212727_at","mebendazole",-0.153795211067037,0.0300289499261713,"Down","DLG3"
"212729_at","mebendazole",-0.214850038651387,0.00195618491100644,"Down","DLG3"
"212730_at","mebendazole",0.368701547117148,0.019150937999103,"Up","SYNM"
"212737_at","mebendazole",-0.453343922569517,8.43932332509191e-07,"Down","GM2A"
"212738_at","mebendazole",-0.231464784855488,0.0133898982980639,"Down","ARHGAP19"
"212740_at","mebendazole",-0.244758662703566,0.0286497888974813,"Down","PIK3R4"
"212745_s_at","mebendazole",-0.248978340413779,0.0212295728466577,"Down","BBS4"
"212746_s_at","mebendazole",-0.249180503929762,0.00707757214932747,"Down","CEP170"
"212747_at","mebendazole",-0.25792651115074,0.000767882113119633,"Down","ANKS1A"
"212751_at","mebendazole",0.205201762200113,0.000561248951357478,"Up","UBE2N"
"212752_at","mebendazole",-0.303015123462869,4.97349954187643e-08,"Down","CLASP1"
"212756_s_at","mebendazole",-0.147430666997994,0.0341161586022812,"Down","UBR2"
"212758_s_at","mebendazole",-0.251547822451347,0.00898448608936806,"Down","ZEB1"
"212760_at","mebendazole",0.152201281065744,0.0460686569587035,"Up","UBR2"
"212772_s_at","mebendazole",-0.201788981431333,0.00591607703735757,"Down","ABCA2"
"212775_at","mebendazole",0.293320701425731,0.0395169833533583,"Up","OBSL1"
"212778_at","mebendazole",0.174370957460395,0.00465780462944125,"Up","PACS2"
"212783_at","mebendazole",-0.231658057783208,0.00717350702015409,"Down","RBBP6"
"212787_at","mebendazole",-0.23241862251351,0.00334264654188591,"Down","YLPM1"
"212788_x_at","mebendazole",0.168630770258127,0.00028385347854558,"Up","FTL"
"212799_at","mebendazole",-0.318556750321582,9.51331914330176e-07,"Down","STX6"
"212800_at","mebendazole",-0.218492560592819,0.000480797647676511,"Down","STX6"
"212801_at","mebendazole",-0.351695407785977,0.000197787092290437,"Down","CIT"
"212803_at","mebendazole",-0.170015545350755,0.0410617042457627,"Down","NAB2"
"212812_at","mebendazole",-0.364676415545489,0.00133824598191392,"Down","SERINC5"
"212813_at","mebendazole",-0.464326656431948,0.00018916107202717,"Down","JAM3"
"212815_at","mebendazole",-0.376714412420451,0.000418124515689876,"Down","ASCC3"
"212816_s_at","mebendazole",0.324024962671869,0.00867905737112106,"Up","CBS"
"212818_s_at","mebendazole",0.138419202284309,0.00494223513068555,"Up","ASB1"
"212820_at","mebendazole",-0.565856609202476,6.16500780577585e-10,"Down","DMXL2"
"212828_at","mebendazole",0.664416173820456,5.88274782724588e-09,"Up","SYNJ2"
"212832_s_at","mebendazole",-0.189225189087138,0.000953642972629009,"Down","CKAP5"
"212837_at","mebendazole",0.127174524566403,0.0119100485968952,"Up","ABRAXAS2"
"212842_x_at","mebendazole",0.158722356603663,0.0258353031530532,"Up","RGPD5"
"212845_at","mebendazole",0.682435117777484,1.60155896440189e-08,"Up","SAMD4A"
"212850_s_at","mebendazole",-0.323972846523837,0.0355941340154896,"Down","LRP4"
"212852_s_at","mebendazole",-0.156986917875036,0.0419679662197431,"Down","RO60"
"212859_x_at","mebendazole",1.1499422701458,5.22945605779114e-09,"Up","MT1E"
"212867_at","mebendazole",-0.283998169113665,0.00202145284545625,"Down","NCOA2"
"212870_at","mebendazole",0.17481248860615,0.00426953379554324,"Up","SOS2"
"212872_s_at","mebendazole",-0.171001157564409,0.00651425038148933,"Down","MED20"
"212887_at","mebendazole",0.149576759938268,0.025974689409505,"Up","SEC23A"
"212895_s_at","mebendazole",-0.216742967717168,0.0138922786189544,"Down","ABR"
"212896_at","mebendazole",-0.151230007393309,0.0258407686492614,"Down","MTREX"
"212897_at","mebendazole",-0.20878298947396,0.00134419732540754,"Down","CDK19"
"212899_at","mebendazole",-0.351097704427677,0.000149188904011639,"Down","CDK19"
"212900_at","mebendazole",0.17536243586824,0.00823551453247512,"Up","SEC24A"
"212905_at","mebendazole",-0.150366170343062,0.0461157812819971,"Down","CSTF2T"
"212909_at","mebendazole",0.44360763037919,0.0092739893447083,"Up","LYPD1"
"212916_at","mebendazole",-0.133756095009786,0.0242679692590551,"Down","PHF8"
"212919_at","mebendazole",-0.242549390040497,0.0070121706898714,"Down","DCP2"
"212923_s_at","mebendazole",0.539734352166139,2.3925287250459e-08,"Up","PXDC1"
"212931_at","mebendazole",-0.137930609782555,0.0182284108557063,"Down","TCF20"
"212936_at","mebendazole",-0.239229135898398,0.000395723169535155,"Down","ARB2A"
"212937_s_at","mebendazole",0.0197733751415576,0.033387437777898,"Up","COL6A1"
"212943_at","mebendazole",-0.238642625101552,0.0245272216144523,"Down","C2CD5"
"212946_at","mebendazole",-0.283556447719076,4.98074592367369e-05,"Down","VWA8"
"212949_at","mebendazole",-0.13403781104211,0.0190031094510531,"Down","NCAPH"
"212959_s_at","mebendazole",-0.273219938722473,0.0111649829987174,"Down","GNPTAB"
"212964_at","mebendazole",-0.236991063459361,0.0402828537317083,"Down","HIC2"
"212970_at","mebendazole",-0.279607935235847,0.00047237460228368,"Down","APBB2"
"212971_at","mebendazole",0.171632041745651,0.0285266445206681,"Up","CARS1"
"212973_at","mebendazole",0.292980405085612,0.000322601118566749,"Up","RPIA"
"212979_s_at","mebendazole",-0.30209975332045,0.00155019023902062,"Down","TCAF1"
"212981_s_at","mebendazole",-0.233016039471498,0.0173688618227856,"Down","TCAF1"
"212982_at","mebendazole",-0.276508061137507,1.35459048432638e-05,"Down","ZDHHC17"
"212983_at","mebendazole",0.157422787000394,0.00981171118453521,"Up","HRAS"
"212985_at","mebendazole",-0.347234446309654,0.00517634933716276,"Down","APBB2"
"212986_s_at","mebendazole",-0.195918532832137,0.0476709308036596,"Down","TLK2"
"212991_at","mebendazole",0.202813155473356,0.00363929543932629,"Up","FBXO9"
"212992_at","mebendazole",-0.32635445229508,0.00738666477092348,"Down","AHNAK2"
"212994_at","mebendazole",-0.386169166533316,3.93294357613437e-06,"Down","THOC2"
"213001_at","mebendazole",-0.423796864613979,0.00187444351119561,"Down","ANGPTL2"
"213004_at","mebendazole",-0.332673334043686,6.56486191953703e-05,"Down","ANGPTL2"
"213008_at","mebendazole",-0.19004707158046,0.00251494933151993,"Down","FANCI"
"213012_at","mebendazole",0.325124229741873,5.03303242494003e-05,"Up","NEDD4"
"213017_at","mebendazole",0.372773607157584,0.000365812605991343,"Up","ABHD3"
"213031_s_at","mebendazole",-0.112182465395315,0.0494845789773771,"Down","WDR73"
"213043_s_at","mebendazole",-0.264650688270104,0.00137577089906856,"Down","MED24"
"213053_at","mebendazole",-0.0865925685785153,0.0325580976987292,"Down","HAUS5"
"213057_at","mebendazole",-0.127045639294243,0.0453304456476524,"Down","ATPAF2"
"213058_at","mebendazole",-0.299631271341351,0.000149569152218733,"Down","TTC28"
"213059_at","mebendazole",0.191282416288667,0.0400091887110488,"Up","CREB3L1"
"213074_at","mebendazole",-0.247798510721452,0.000349861513476903,"Down","PHIP"
"213081_at","mebendazole",-0.0926601524591022,0.0110268174338334,"Down","ZBTB22"
"213093_at","mebendazole",0.356525584194475,0.00559235164278282,"Up","PRKCA"
"213099_at","mebendazole",-0.142530967407895,0.00248028393784344,"Down","ANGEL1"
"213100_at","mebendazole",-0.309344863743091,4.52171379627955e-05,"Down","UNC5B"
"213107_at","mebendazole",-0.320492658775342,0.00258385242404617,"Down","TNIK"
"213109_at","mebendazole",-0.258013145548936,0.00283421063988684,"Down","TNIK"
"213112_s_at","mebendazole",0.174625993734536,0.00942979136343193,"Up","SQSTM1"
"213117_at","mebendazole",-0.126300273960167,0.0149615065865139,"Down","KLHL9"
"213119_at","mebendazole",-0.23951270321982,0.00037011440314777,"Down","SLC36A1"
"213126_at","mebendazole",0.179123065161129,5.60767386168689e-05,"Up","MED8"
"213127_s_at","mebendazole",0.167500498052044,0.00100665721960008,"Up","MED8"
"213134_x_at","mebendazole",0.448748919861458,0.00278179583554877,"Up","BTG3"
"213138_at","mebendazole",0.209171248784451,0.000690155588671145,"Up","ARID5A"
"213151_s_at","mebendazole",-0.36922514372715,7.77605590465337e-08,"Down","SEPTIN7"
"213153_at","mebendazole",-0.172526774601792,0.00477385069923753,"Down","SETD1B"
"213159_at","mebendazole",-0.260568450821034,4.67688514703683e-07,"Down","PCNX1"
"213164_at","mebendazole",0.350985332114194,0.0114956493880996,"Up","SLC5A3"
"213165_at","mebendazole",-0.313603591809353,0.000169158603150212,"Down","CEP350"
"213175_s_at","mebendazole",0.280383989686296,0.00258385242404617,"Up","SNRPB"
"213186_at","mebendazole",-0.319280469678972,6.42725940028588e-05,"Down","DZIP3"
"213187_x_at","mebendazole",0.25637484681003,0.00397074537511765,"Up","FTL"
"213194_at","mebendazole",-0.382565815741208,0.0174697746732428,"Down","ROBO1"
"213198_at","mebendazole",-0.281685282669038,0.000464216517413466,"Down","ACVR1B"
"213202_at","mebendazole",-0.117280433827965,0.00110628596779093,"Down","SETD1A"
"213205_s_at","mebendazole",0.111828302977941,0.0252805087342204,"Up","RAD54L2"
"213208_at","mebendazole",-0.19979490164053,0.00198117955813154,"Down","BICRAL"
"213212_x_at","mebendazole",-0.207070041605633,0.0284722696373207,"Down","GOLGA6L5P"
"213223_at","mebendazole",0.270435818803161,0.00103849238469757,"Up","RPL28"
"213226_at","mebendazole",-0.201040170199965,0.00104748746132952,"Down","CCNA2"
"213233_s_at","mebendazole",-0.251260162452763,0.00632385484717314,"Down","KLHL9"
"213235_at","mebendazole",-0.168825874333756,2.49710541618463e-05,"Down","KNOP1"
"213236_at","mebendazole",-0.272510533910745,0.00286108035497715,"Down","SASH1"
"213238_at","mebendazole",-0.294037098922623,0.00694315246318451,"Down","ATP10D"
"213243_at","mebendazole",-0.274105674999077,0.000113947389414682,"Down","VPS13B"
"213249_at","mebendazole",-0.255801786057189,0.0109823096863131,"Down","FBXL7"
"213251_at","mebendazole",-0.188658638908037,0.0128125384162657,"Down","SMARCA5"
"213254_at","mebendazole",-0.215816600478219,2.58167033500073e-07,"Down","TNRC6B"
"213258_at","mebendazole",0.792680245079334,1.20805636109085e-06,"Up","TFPI"
"213268_at","mebendazole",0.347888118029826,1.08612361604521e-06,"Up","CAMTA1"
"213271_s_at","mebendazole",-0.116713739675525,0.03762115956996,"Down","DOP1A"
"213281_at","mebendazole",0.410274364075444,2.91050513828221e-05,"Up","JUN"
"213283_s_at","mebendazole",-0.271127356565197,0.0018918196498421,"Down","SALL2"
"213285_at","mebendazole",0.380105836043957,0.00743395033688447,"Up","TMEM30B"
"213289_at","mebendazole",-0.224765115315612,0.00234431942981942,"Down","APOOL"
"213292_s_at","mebendazole",-0.311091750383129,0.0109405260804224,"Down","SNX13"
"213293_s_at","mebendazole",-0.43442233406215,9.37460293281154e-05,"Down","TRIM22"
"213294_at","mebendazole",-0.304761377340317,0.000434269223293525,"Down","EIF2AK2"
"213296_at","mebendazole",0.126657684409582,0.0352324538080328,"Up","RER1"
"213301_x_at","mebendazole",-0.312825851407575,9.41026455927344e-05,"Down","TRIM24"
"213306_at","mebendazole",-0.236422638895728,0.0162680912795735,"Down","MPDZ"
"213309_at","mebendazole",-0.178145757825675,0.0362479221988997,"Down","PLCL2"
"213327_s_at","mebendazole",0.281361285635594,0.00290778109241976,"Up","USP12"
"213330_s_at","mebendazole",0.231119771230566,0.0412473328198461,"Up","STIP1"
"213331_s_at","mebendazole",-0.245619284618533,8.1627259261055e-06,"Down","NEK1"
"213336_at","mebendazole",-0.151555735222615,0.00894972183584702,"Down","BAZ1B"
"213345_at","mebendazole",-0.133611539493039,0.0315321415146591,"Down","NFATC4"
"213359_at","mebendazole",-0.232661449373145,0.0305269491896809,"Down","HNRNPD"
"213362_at","mebendazole",-0.294687660706373,0.00475906982355469,"Down","PTPRD"
"213368_x_at","mebendazole",-0.130981565058039,0.00067373760554501,"Down","PPFIA3"
"213375_s_at","mebendazole",0.470978221259186,1.06194275749521e-06,"Up","N4BP2L1"
"213379_at","mebendazole",-0.18345435552044,0.023777154631546,"Down","COQ2"
"213387_at","mebendazole",-0.280990490881843,4.38513432571475e-06,"Down","ATAD2B"
"213389_at","mebendazole",-0.121499644205677,0.0128727869020449,"Down","ZNF592"
"213390_at","mebendazole",-0.271884761898534,0.00290778109241976,"Down","ZC3H4"
"213391_at","mebendazole",-0.245963848536418,0.000749524379300702,"Down","DPY19L4"
"213395_at","mebendazole",-0.205624557093883,0.0238981385554162,"Down","MLC1"
"213396_s_at","mebendazole",-0.155815289608439,0.005863725130204,"Down","AKAP10"
"213399_x_at","mebendazole",-0.253637009102771,0.0200855061164932,"Down","RPN2"
"213412_at","mebendazole",-0.204126375955514,0.00130152341998727,"Down","TJP3"
"213419_at","mebendazole",-0.463845673106513,0.000125255837170187,"Down","APBB2"
"213420_at","mebendazole",-0.0861777695826513,0.0400333569459404,"Down","DHX57"
"213422_s_at","mebendazole",-0.388947534566218,2.31931808629567e-05,"Down","MXRA8"
"213427_at","mebendazole",0.19728197005133,0.0295750813618989,"Up","RPP40"
"213431_x_at","mebendazole",-0.080315934580374,0.0373007547624288,"Down","SFI1"
"213453_x_at","mebendazole",-0.0967914992414362,0.00290778109241976,"Down","GAPDH"
"213455_at","mebendazole",0.366016726872254,3.82509813148137e-05,"Up","FAM114A1"
"213460_x_at","mebendazole",-0.170144172549514,0.0136553636072013,"Down","NSUN5P1"
"213462_at","mebendazole",0.296253004191337,0.00101120376081258,"Up","NPAS2"
"213464_at","mebendazole",0.120115934518827,0.0301916474115227,"Up","SHC2"
"213469_at","mebendazole",-0.202708238446128,0.00615300043194252,"Down","PGAP1"
"213471_at","mebendazole",-0.181131690044191,0.00533119527808909,"Down","NPHP4"
"213483_at","mebendazole",-0.271588378395845,0.00278310952199649,"Down","PPWD1"
"213490_s_at","mebendazole",0.201911332680424,0.00132969886309166,"Up","MAP2K2"
"213491_x_at","mebendazole",-0.212296883193417,0.025435186365961,"Down","RPN2"
"213500_at","mebendazole",0.158992655267174,0.016394315410807,"Up",NA
"213501_at","mebendazole",-0.154060534426199,0.0120085570986502,"Down","ACOX1"
"213503_x_at","mebendazole",0.467921046757099,0.000226814785949916,"Up","ANXA2"
"213506_at","mebendazole",0.624411512143183,1.15285587707462e-05,"Up","F2RL1"
"213508_at","mebendazole",0.284171481939094,0.00083097315225771,"Up","SPTSSA"
"213513_x_at","mebendazole",0.171916381948633,0.0112122961810202,"Up","ARPC2"
"213526_s_at","mebendazole",0.14538306376094,0.0308675252407136,"Up","LIN37"
"213538_at","mebendazole",-0.23151528850829,0.00571092048616209,"Down","SON"
"213544_at","mebendazole",-0.111037333692869,0.00345840938983031,"Down","ING2"
"213546_at","mebendazole",-0.369305169392164,0.000208187403214999,"Down","DKFZP586I1420"
"213549_at","mebendazole",-0.294370410670983,0.00581539465589596,"Down","PDZD8"
"213562_s_at","mebendazole",-0.427260582909686,8.0830192656491e-07,"Down","SQLE"
"213567_at","mebendazole",0.304858470392915,0.00193199331436374,"Up","KPNA4"
"213573_at","mebendazole",0.258554678902682,0.00364089508578791,"Up","KPNB1"
"213574_s_at","mebendazole",0.214791195069486,0.0280069808358291,"Up","KPNB1"
"213577_at","mebendazole",-0.370412940128817,0.00012214632802986,"Down","SQLE"
"213578_at","mebendazole",-0.393216636675427,3.52054048984771e-08,"Down","BMPR1A"
"213579_s_at","mebendazole",-0.288070128694346,3.61708479685703e-05,"Down","EP300"
"213584_s_at","mebendazole",-0.15452468900405,0.0158423328623092,"Down","CREBZF"
"213590_at","mebendazole",-0.135293369871613,0.0187289249467665,"Down","SLC16A5"
"213593_s_at","mebendazole",-0.277664679795111,0.0315221569850288,"Down","TRA2A"
"213595_s_at","mebendazole",-0.0823804001849482,0.045466794228351,"Down","CDC42BPA"
"213606_s_at","mebendazole",0.440392233394675,0.000907363880845571,"Up","ARHGDIA"
"213616_at","mebendazole",0.282940409401581,0.013445677442757,"Up","TPGS2"
"213623_at","mebendazole",-0.161053180907569,0.03328110834188,"Down","KIF3A"
"213626_at","mebendazole",-0.256643657633649,0.000643442986074517,"Down","CBR4"
"213628_at","mebendazole",-0.126278552680978,0.0168883474740249,"Down","CLCC1"
"213629_x_at","mebendazole",0.972240209274486,1.43660261861001e-07,"Up","MT1F"
"213632_at","mebendazole",-0.1511665203366,0.000105292913705913,"Down","DHODH"
"213640_s_at","mebendazole",0.0963437584626843,0.000110121554725896,"Up","LOX"
